,group,participant_id,city,condition,trial_number,gamma
60,e,sub-066,wwa,ec,60,17.378078208890617
61,e,sub-066,wwa,ec,61,17.83942036906957
62,e,sub-066,wwa,ec,62,16.223270753366492
63,e,sub-066,wwa,ec,63,17.193359271878258
64,e,sub-066,wwa,ec,64,17.099673245723885
65,e,sub-066,wwa,ec,65,17.38893948314027
66,e,sub-066,wwa,ec,66,17.15300150028272
67,e,sub-066,wwa,ec,67,17.30158100581993
68,e,sub-066,wwa,ec,68,18.633095698500266
69,e,sub-066,wwa,ec,69,18.254821433584553
70,e,sub-066,wwa,ec,70,17.16902529090738
71,e,sub-066,wwa,ec,71,18.382471838959873
72,e,sub-066,wwa,ec,72,17.282915940761928
73,e,sub-066,wwa,ec,73,18.20790931862435
74,e,sub-066,wwa,ec,74,16.908036909902155
0,e,sub-066,wwa,eo,0,16.17194483447212
1,e,sub-066,wwa,eo,1,18.879077048514695
2,e,sub-066,wwa,eo,2,20.44685165882169
3,e,sub-066,wwa,eo,3,20.648352421430605
4,e,sub-066,wwa,eo,4,20.02903626515014
5,e,sub-066,wwa,eo,5,19.350622362701404
6,e,sub-066,wwa,eo,6,18.504041200706958
7,e,sub-066,wwa,eo,7,18.967429704391588
8,e,sub-066,wwa,eo,8,19.732292909366894
9,e,sub-066,wwa,eo,9,19.28363131485023
10,e,sub-066,wwa,eo,10,19.198575929053614
11,e,sub-066,wwa,eo,11,19.221639189312867
12,e,sub-066,wwa,eo,12,18.858506457495004
13,e,sub-066,wwa,eo,13,18.931979201793464
14,e,sub-066,wwa,eo,14,19.915831425355094
15,e,sub-066,wwa,eo,15,18.875881954744287
16,e,sub-066,wwa,eo,16,18.730915720211613
17,e,sub-066,wwa,eo,17,19.118845982149914
18,e,sub-066,wwa,eo,18,19.423992908226072
19,e,sub-066,wwa,eo,19,19.000781711742096
20,e,sub-066,wwa,eo,20,18.885830789273346
21,e,sub-066,wwa,eo,21,19.43010934211628
22,e,sub-066,wwa,eo,22,18.955240908851128
23,e,sub-066,wwa,eo,23,18.243097543205625
24,e,sub-066,wwa,eo,24,18.80935159026066
25,e,sub-066,wwa,eo,25,18.12359384844458
26,e,sub-066,wwa,eo,26,18.167514291150937
27,e,sub-066,wwa,eo,27,18.388617860928367
28,e,sub-066,wwa,eo,28,18.8033732904885
29,e,sub-066,wwa,eo,29,17.985877000694675
30,e,sub-066,wwa,eo,30,18.82933365587379
31,e,sub-066,wwa,eo,31,18.870028684169185
32,e,sub-066,wwa,eo,32,18.74145740918811
33,e,sub-066,wwa,eo,33,18.65752862054476
34,e,sub-066,wwa,eo,34,20.237608696485196
35,e,sub-066,wwa,eo,35,19.588925127363243
36,e,sub-066,wwa,eo,36,19.025173585681834
37,e,sub-066,wwa,eo,37,19.22963548354144
38,e,sub-066,wwa,eo,38,18.941256326640758
39,e,sub-066,wwa,eo,39,19.14867582609955
40,e,sub-066,wwa,eo,40,18.772537712889132
41,e,sub-066,wwa,eo,41,19.778964888309858
42,e,sub-066,wwa,eo,42,19.653801513284368
43,e,sub-066,wwa,eo,43,18.56223140407331
44,e,sub-066,wwa,eo,44,20.336712847939477
45,e,sub-066,wwa,eo,45,19.51812457654469
46,e,sub-066,wwa,eo,46,20.0699502091786
47,e,sub-066,wwa,eo,47,18.735907256723284
48,e,sub-066,wwa,eo,48,19.363516908391677
49,e,sub-066,wwa,eo,49,18.883557432699096
50,e,sub-066,wwa,eo,50,19.311714366305967
51,e,sub-066,wwa,eo,51,18.72150525206959
52,e,sub-066,wwa,eo,52,19.29097478167523
53,e,sub-066,wwa,eo,53,20.356391644520766
54,e,sub-066,wwa,eo,54,20.79674675154642
55,e,sub-066,wwa,eo,55,19.67028032135825
56,e,sub-066,wwa,eo,56,20.69669067229983
57,e,sub-066,wwa,eo,57,19.34141955979947
58,e,sub-066,wwa,eo,58,19.70001469991534
59,e,sub-066,wwa,eo,59,19.264936425432538
60,e,sub-066,wwa,eo,60,18.711021024919013
61,e,sub-066,wwa,eo,61,19.688512413160833
62,e,sub-066,wwa,eo,62,19.382219228290747
63,e,sub-066,wwa,eo,63,19.977490538717348
64,e,sub-066,wwa,eo,64,19.22489528824999
65,e,sub-066,wwa,eo,65,19.804778910343963
0,e,sub-067,wwa,ec,0,17.812088507821716
1,e,sub-067,wwa,ec,1,15.313579679349218
2,e,sub-067,wwa,ec,2,13.597163267439502
3,e,sub-067,wwa,ec,3,13.061341516499125
4,e,sub-067,wwa,ec,4,13.651259906053703
5,e,sub-067,wwa,ec,5,12.915631110525359
6,e,sub-067,wwa,ec,6,13.591885851459079
7,e,sub-067,wwa,ec,7,13.96366364648768
8,e,sub-067,wwa,ec,8,13.934198682313848
9,e,sub-067,wwa,ec,9,12.84771129476111
10,e,sub-067,wwa,ec,10,13.190466103628015
11,e,sub-067,wwa,ec,11,13.792992106989063
12,e,sub-067,wwa,ec,12,14.857177851736628
13,e,sub-067,wwa,ec,13,18.787124619299917
14,e,sub-067,wwa,ec,14,13.536411151513523
15,e,sub-067,wwa,ec,15,12.900210004622105
16,e,sub-067,wwa,ec,16,12.754364928389831
17,e,sub-067,wwa,ec,17,12.676175333515147
18,e,sub-067,wwa,ec,18,12.160738268696274
19,e,sub-067,wwa,ec,19,12.172113173523186
20,e,sub-067,wwa,ec,20,12.628808008176186
21,e,sub-067,wwa,ec,21,13.558074371149923
22,e,sub-067,wwa,ec,22,17.170707212865782
23,e,sub-067,wwa,ec,23,15.949531295650166
24,e,sub-067,wwa,ec,24,24.133345477330174
25,e,sub-067,wwa,ec,25,19.781522516822246
26,e,sub-067,wwa,ec,26,19.807848234043604
27,e,sub-067,wwa,ec,27,20.85187891144864
28,e,sub-067,wwa,ec,28,19.493586600178322
29,e,sub-067,wwa,ec,29,18.934662881279525
30,e,sub-067,wwa,ec,30,18.363800215700003
31,e,sub-067,wwa,ec,31,19.149496056177956
32,e,sub-067,wwa,ec,32,17.010744009550884
33,e,sub-067,wwa,ec,33,17.203993625427653
34,e,sub-067,wwa,ec,34,17.362464203313312
35,e,sub-067,wwa,ec,35,18.13434043066327
36,e,sub-067,wwa,ec,36,19.210385910809464
37,e,sub-067,wwa,ec,37,17.263960885939948
38,e,sub-067,wwa,ec,38,17.823601824868717
39,e,sub-067,wwa,ec,39,16.391783890269064
40,e,sub-067,wwa,ec,40,18.12204404375066
41,e,sub-067,wwa,ec,41,17.629617386027498
42,e,sub-067,wwa,ec,42,17.698074674341076
43,e,sub-067,wwa,ec,43,16.039174680502118
44,e,sub-067,wwa,ec,44,15.633934726937628
45,e,sub-067,wwa,ec,45,16.221687933223265
46,e,sub-067,wwa,ec,46,15.369082502837637
47,e,sub-067,wwa,ec,47,16.546420462100265
48,e,sub-067,wwa,ec,48,15.654483856261457
49,e,sub-067,wwa,ec,49,16.107446025144384
50,e,sub-067,wwa,ec,50,16.42598470569728
51,e,sub-067,wwa,ec,51,16.3349734606436
52,e,sub-067,wwa,ec,52,16.514850400001755
53,e,sub-067,wwa,ec,53,15.427849206234802
54,e,sub-067,wwa,ec,54,16.96672582200294
55,e,sub-067,wwa,ec,55,16.26656256239852
56,e,sub-067,wwa,ec,56,15.993317652392676
57,e,sub-067,wwa,ec,57,16.93929060646148
58,e,sub-067,wwa,ec,58,16.843081978515322
59,e,sub-067,wwa,ec,59,17.058884304927236
60,e,sub-067,wwa,ec,60,16.339708380052894
61,e,sub-067,wwa,ec,61,15.583074260343464
62,e,sub-067,wwa,ec,62,16.234534293345337
63,e,sub-067,wwa,ec,63,16.28372888914091
64,e,sub-067,wwa,ec,64,15.168347475484438
65,e,sub-067,wwa,ec,65,16.47353266760534
66,e,sub-067,wwa,ec,66,16.26215958101337
67,e,sub-067,wwa,ec,67,16.92809787485385
68,e,sub-067,wwa,ec,68,16.903877561174333
69,e,sub-067,wwa,ec,69,16.38866261653205
70,e,sub-067,wwa,ec,70,16.30297708281136
71,e,sub-067,wwa,ec,71,16.205354862440423
72,e,sub-067,wwa,ec,72,16.657339936055116
73,e,sub-067,wwa,ec,73,15.869337230359879
0,e,sub-067,wwa,eo,0,21.2449542348012
1,e,sub-067,wwa,eo,1,17.992267187297468
2,e,sub-067,wwa,eo,2,17.8434287162096
3,e,sub-067,wwa,eo,3,15.721694729651002
4,e,sub-067,wwa,eo,4,15.352654029465173
5,e,sub-067,wwa,eo,5,14.869672793937756
6,e,sub-067,wwa,eo,6,14.983136740909124
7,e,sub-067,wwa,eo,7,14.38811041349554
8,e,sub-067,wwa,eo,8,14.775137689880811
9,e,sub-067,wwa,eo,9,14.728448581070113
10,e,sub-067,wwa,eo,10,14.708708546197526
11,e,sub-067,wwa,eo,11,15.335597119669004
12,e,sub-067,wwa,eo,12,14.884761457545604
13,e,sub-067,wwa,eo,13,14.683530684187508
14,e,sub-067,wwa,eo,14,14.973359163709134
15,e,sub-067,wwa,eo,15,14.617760723488807
16,e,sub-067,wwa,eo,16,14.763337237947036
17,e,sub-067,wwa,eo,17,14.43017775038057
18,e,sub-067,wwa,eo,18,14.610717543264514
19,e,sub-067,wwa,eo,19,14.913150410445311
20,e,sub-067,wwa,eo,20,14.130702557411194
21,e,sub-067,wwa,eo,21,14.013810074666406
22,e,sub-067,wwa,eo,22,13.657394909414068
23,e,sub-067,wwa,eo,23,13.272295575526782
24,e,sub-067,wwa,eo,24,13.064887947812222
25,e,sub-067,wwa,eo,25,14.285259632000079
26,e,sub-067,wwa,eo,26,14.549191536247392
27,e,sub-067,wwa,eo,27,14.509919962903027
28,e,sub-067,wwa,eo,28,16.262081657100676
29,e,sub-067,wwa,eo,29,16.205511952953398
30,e,sub-067,wwa,eo,30,14.066427115106418
31,e,sub-067,wwa,eo,31,14.145437714060039
32,e,sub-067,wwa,eo,32,14.87870666978701
33,e,sub-067,wwa,eo,33,15.655080027685607
34,e,sub-067,wwa,eo,34,14.946206780443537
35,e,sub-067,wwa,eo,35,14.885145772998095
36,e,sub-067,wwa,eo,36,15.64774270808424
37,e,sub-067,wwa,eo,37,16.49953423229511
38,e,sub-067,wwa,eo,38,15.378971373582168
39,e,sub-067,wwa,eo,39,15.35853211674972
40,e,sub-067,wwa,eo,40,15.910602550970497
41,e,sub-067,wwa,eo,41,15.898244138283314
42,e,sub-067,wwa,eo,42,17.735417767146092
43,e,sub-067,wwa,eo,43,15.75014417959995
44,e,sub-067,wwa,eo,44,16.177365966970434
45,e,sub-067,wwa,eo,45,14.65530603881787
46,e,sub-067,wwa,eo,46,14.31034552629508
47,e,sub-067,wwa,eo,47,14.921602902519535
48,e,sub-067,wwa,eo,48,15.027149783486166
49,e,sub-067,wwa,eo,49,14.728760310554229
50,e,sub-067,wwa,eo,50,14.078428626907776
51,e,sub-067,wwa,eo,51,14.168763127080068
52,e,sub-067,wwa,eo,52,14.662212089917613
53,e,sub-067,wwa,eo,53,14.167209396304939
54,e,sub-067,wwa,eo,54,14.255008424076413
55,e,sub-067,wwa,eo,55,14.647327317163992
56,e,sub-067,wwa,eo,56,14.479386187938445
57,e,sub-067,wwa,eo,57,15.890884001285906
58,e,sub-067,wwa,eo,58,15.285297826484456
59,e,sub-067,wwa,eo,59,14.937139276916414
60,e,sub-067,wwa,eo,60,14.962311924853063
61,e,sub-067,wwa,eo,61,14.064058987333404
62,e,sub-067,wwa,eo,62,14.895495871322629
63,e,sub-067,wwa,eo,63,15.056517175183552
64,e,sub-067,wwa,eo,64,16.1762836511775
65,e,sub-067,wwa,eo,65,18.585877825915052
66,e,sub-067,wwa,eo,66,15.53632050168471
67,e,sub-067,wwa,eo,67,15.417935567900614
68,e,sub-067,wwa,eo,68,15.894927518584348
69,e,sub-067,wwa,eo,69,15.460724426750074
0,c,sub-069,wwa,ec,0,20.5323668110979
1,c,sub-069,wwa,ec,1,18.911710334277753
2,c,sub-069,wwa,ec,2,16.42635125019212
3,c,sub-069,wwa,ec,3,16.72527677440862
4,c,sub-069,wwa,ec,4,18.056305120180863
5,c,sub-069,wwa,ec,5,16.74860096651364
6,c,sub-069,wwa,ec,6,17.06039631922566
7,c,sub-069,wwa,ec,7,17.00760844997484
8,c,sub-069,wwa,ec,8,16.360681481762597
9,c,sub-069,wwa,ec,9,14.585214608894743
10,c,sub-069,wwa,ec,10,15.318751708291686
11,c,sub-069,wwa,ec,11,15.75325429547572
12,c,sub-069,wwa,ec,12,15.378124873651853
13,c,sub-069,wwa,ec,13,16.077294052387217
14,c,sub-069,wwa,ec,14,15.79707568296179
15,c,sub-069,wwa,ec,15,15.475037434914661
16,c,sub-069,wwa,ec,16,15.818019152861533
17,c,sub-069,wwa,ec,17,15.302541985394459
18,c,sub-069,wwa,ec,18,15.839702698706574
19,c,sub-069,wwa,ec,19,16.325612599752926
20,c,sub-069,wwa,ec,20,15.003308960845596
21,c,sub-069,wwa,ec,21,14.373630159038525
22,c,sub-069,wwa,ec,22,14.717702533083255
23,c,sub-069,wwa,ec,23,13.883761249638267
24,c,sub-069,wwa,ec,24,15.519929714722023
25,c,sub-069,wwa,ec,25,15.867663143354338
26,c,sub-069,wwa,ec,26,14.48275933055264
27,c,sub-069,wwa,ec,27,14.172502301518024
28,c,sub-069,wwa,ec,28,14.884532145186478
29,c,sub-069,wwa,ec,29,15.063928211478279
30,c,sub-069,wwa,ec,30,16.029752263387206
31,c,sub-069,wwa,ec,31,14.906952899652307
32,c,sub-069,wwa,ec,32,13.364919679081533
33,c,sub-069,wwa,ec,33,14.98633321369781
34,c,sub-069,wwa,ec,34,13.824377227998342
35,c,sub-069,wwa,ec,35,13.802078807565643
36,c,sub-069,wwa,ec,36,14.31091917675553
37,c,sub-069,wwa,ec,37,14.805595828046616
38,c,sub-069,wwa,ec,38,13.664689435534079
39,c,sub-069,wwa,ec,39,16.20770464127633
40,c,sub-069,wwa,ec,40,19.154792893249418
41,c,sub-069,wwa,ec,41,19.765012735829586
42,c,sub-069,wwa,ec,42,18.52672260157865
43,c,sub-069,wwa,ec,43,18.247228681362536
44,c,sub-069,wwa,ec,44,14.824056633027402
45,c,sub-069,wwa,ec,45,12.999999511338123
46,c,sub-069,wwa,ec,46,12.708527319290539
47,c,sub-069,wwa,ec,47,12.991786360174187
48,c,sub-069,wwa,ec,48,13.127205466979538
49,c,sub-069,wwa,ec,49,12.496547173210946
50,c,sub-069,wwa,ec,50,15.977368753488502
51,c,sub-069,wwa,ec,51,12.321149561308633
52,c,sub-069,wwa,ec,52,12.624181345811047
53,c,sub-069,wwa,ec,53,13.572690730152724
54,c,sub-069,wwa,ec,54,12.522917346267814
55,c,sub-069,wwa,ec,55,13.23144446002855
56,c,sub-069,wwa,ec,56,13.595269145728322
57,c,sub-069,wwa,ec,57,14.783015569908008
58,c,sub-069,wwa,ec,58,14.591078006510639
59,c,sub-069,wwa,ec,59,14.500546531186359
60,c,sub-069,wwa,ec,60,14.045105371125743
61,c,sub-069,wwa,ec,61,13.712631374477718
62,c,sub-069,wwa,ec,62,12.900996509354773
63,c,sub-069,wwa,ec,63,13.44393592957267
64,c,sub-069,wwa,ec,64,13.117042574421726
65,c,sub-069,wwa,ec,65,15.202324003726634
66,c,sub-069,wwa,ec,66,16.772214994816906
67,c,sub-069,wwa,ec,67,18.07541969278458
68,c,sub-069,wwa,ec,68,15.986309415247549
69,c,sub-069,wwa,ec,69,15.813885473826524
70,c,sub-069,wwa,ec,70,12.46385172974861
71,c,sub-069,wwa,ec,71,12.474531650617157
0,c,sub-069,wwa,eo,0,17.980243816910008
1,c,sub-069,wwa,eo,1,18.496059826326185
2,c,sub-069,wwa,eo,2,17.442997679528887
3,c,sub-069,wwa,eo,3,17.590393625056567
4,c,sub-069,wwa,eo,4,18.29317092239407
5,c,sub-069,wwa,eo,5,17.798333268670824
6,c,sub-069,wwa,eo,6,17.658675987316983
7,c,sub-069,wwa,eo,7,18.007498276533518
8,c,sub-069,wwa,eo,8,17.539122718658472
9,c,sub-069,wwa,eo,9,17.661989631927586
10,c,sub-069,wwa,eo,10,17.5644800968104
11,c,sub-069,wwa,eo,11,17.906942392650524
12,c,sub-069,wwa,eo,12,17.278309971388335
13,c,sub-069,wwa,eo,13,17.28149843387933
14,c,sub-069,wwa,eo,14,16.81795181541471
15,c,sub-069,wwa,eo,15,19.886755990551396
16,c,sub-069,wwa,eo,16,17.497959735321924
17,c,sub-069,wwa,eo,17,17.722420753128826
18,c,sub-069,wwa,eo,18,17.752825054783834
19,c,sub-069,wwa,eo,19,17.71268781159888
20,c,sub-069,wwa,eo,20,17.02186475105502
21,c,sub-069,wwa,eo,21,17.605865435922027
22,c,sub-069,wwa,eo,22,16.97896195609255
23,c,sub-069,wwa,eo,23,16.742006300940922
24,c,sub-069,wwa,eo,24,17.145625980367505
25,c,sub-069,wwa,eo,25,16.92928065470474
26,c,sub-069,wwa,eo,26,17.602679166953546
27,c,sub-069,wwa,eo,27,17.028203891875936
28,c,sub-069,wwa,eo,28,16.56589748501416
29,c,sub-069,wwa,eo,29,16.664111011658488
30,c,sub-069,wwa,eo,30,17.391094938731804
31,c,sub-069,wwa,eo,31,16.690348247895578
32,c,sub-069,wwa,eo,32,17.508221966114935
33,c,sub-069,wwa,eo,33,15.997509535484461
34,c,sub-069,wwa,eo,34,16.84172858243165
35,c,sub-069,wwa,eo,35,16.485212138667023
36,c,sub-069,wwa,eo,36,16.397211523922497
37,c,sub-069,wwa,eo,37,16.737307848544337
38,c,sub-069,wwa,eo,38,16.75498320927884
39,c,sub-069,wwa,eo,39,17.685461731266052
40,c,sub-069,wwa,eo,40,16.738604995269803
41,c,sub-069,wwa,eo,41,16.568360417899537
42,c,sub-069,wwa,eo,42,16.829763849666637
43,c,sub-069,wwa,eo,43,16.440934772699006
44,c,sub-069,wwa,eo,44,16.987924766684696
45,c,sub-069,wwa,eo,45,16.540529886410678
46,c,sub-069,wwa,eo,46,16.448146651778078
47,c,sub-069,wwa,eo,47,16.27824201805617
48,c,sub-069,wwa,eo,48,17.054789598870055
49,c,sub-069,wwa,eo,49,16.83949549010287
50,c,sub-069,wwa,eo,50,16.510990190753724
51,c,sub-069,wwa,eo,51,18.58665884980442
52,c,sub-069,wwa,eo,52,17.730978219450048
53,c,sub-069,wwa,eo,53,15.726933556840759
54,c,sub-069,wwa,eo,54,16.279869636190487
55,c,sub-069,wwa,eo,55,16.41659459547057
56,c,sub-069,wwa,eo,56,15.360015384154794
57,c,sub-069,wwa,eo,57,16.14173624706614
58,c,sub-069,wwa,eo,58,15.191034593327746
59,c,sub-069,wwa,eo,59,15.95992280022305
60,c,sub-069,wwa,eo,60,14.759079879761865
61,c,sub-069,wwa,eo,61,15.922495855979674
62,c,sub-069,wwa,eo,62,16.507360523869117
63,c,sub-069,wwa,eo,63,15.709496309606765
64,c,sub-069,wwa,eo,64,16.32266222639253
65,c,sub-069,wwa,eo,65,15.730265861628647
66,c,sub-069,wwa,eo,66,15.841473718514646
67,c,sub-069,wwa,eo,67,15.467965293517496
68,c,sub-069,wwa,eo,68,14.805795983113851
69,c,sub-069,wwa,eo,69,15.598103945645782
70,c,sub-069,wwa,eo,70,14.854855167136185
71,c,sub-069,wwa,eo,71,15.663968241459092
72,c,sub-069,wwa,eo,72,14.926266219283878
0,e,sub-071,wwa,ec,0,17.651860516696544
1,e,sub-071,wwa,ec,1,15.035291091399587
2,e,sub-071,wwa,ec,2,16.68236296613804
3,e,sub-071,wwa,ec,3,15.935867670906042
4,e,sub-071,wwa,ec,4,15.92791433270873
5,e,sub-071,wwa,ec,5,15.25624346506918
6,e,sub-071,wwa,ec,6,16.009953295830023
7,e,sub-071,wwa,ec,7,16.06770384051449
8,e,sub-071,wwa,ec,8,15.998114739145581
9,e,sub-071,wwa,ec,9,15.805869955758
10,e,sub-071,wwa,ec,10,15.45278702033586
11,e,sub-071,wwa,ec,11,15.331592400203036
12,e,sub-071,wwa,ec,12,15.178496102805736
13,e,sub-071,wwa,ec,13,15.426099119708272
14,e,sub-071,wwa,ec,14,15.554706975852813
15,e,sub-071,wwa,ec,15,15.833071253916755
16,e,sub-071,wwa,ec,16,15.797183866720918
17,e,sub-071,wwa,ec,17,15.532345488657429
18,e,sub-071,wwa,ec,18,15.871074020606414
19,e,sub-071,wwa,ec,19,15.76692643011213
20,e,sub-071,wwa,ec,20,15.379787520567652
21,e,sub-071,wwa,ec,21,14.107674979960551
22,e,sub-071,wwa,ec,22,14.70195006832972
23,e,sub-071,wwa,ec,23,16.112653585176712
24,e,sub-071,wwa,ec,24,15.322935051540345
25,e,sub-071,wwa,ec,25,15.508585534928436
26,e,sub-071,wwa,ec,26,14.957675521110756
27,e,sub-071,wwa,ec,27,14.476837542752092
28,e,sub-071,wwa,ec,28,15.334646730503671
29,e,sub-071,wwa,ec,29,15.5964478411946
30,e,sub-071,wwa,ec,30,15.116075421554335
31,e,sub-071,wwa,ec,31,15.295844124057986
32,e,sub-071,wwa,ec,32,15.103693630664893
33,e,sub-071,wwa,ec,33,15.742800950760287
34,e,sub-071,wwa,ec,34,14.640819187335806
35,e,sub-071,wwa,ec,35,14.291348590217597
36,e,sub-071,wwa,ec,36,14.74158262692711
37,e,sub-071,wwa,ec,37,14.42119512099867
38,e,sub-071,wwa,ec,38,15.535794128721083
39,e,sub-071,wwa,ec,39,14.676060806671792
40,e,sub-071,wwa,ec,40,15.415525543122362
41,e,sub-071,wwa,ec,41,16.095845257134123
42,e,sub-071,wwa,ec,42,15.688088980460458
43,e,sub-071,wwa,ec,43,15.427023322721038
44,e,sub-071,wwa,ec,44,15.335499606046097
45,e,sub-071,wwa,ec,45,15.169812736990208
46,e,sub-071,wwa,ec,46,16.083677849507783
47,e,sub-071,wwa,ec,47,15.966071744206971
48,e,sub-071,wwa,ec,48,15.85738180420434
49,e,sub-071,wwa,ec,49,15.041326036040912
50,e,sub-071,wwa,ec,50,15.099610037225942
51,e,sub-071,wwa,ec,51,14.98427207365102
52,e,sub-071,wwa,ec,52,15.825971830152232
53,e,sub-071,wwa,ec,53,14.944795828913128
54,e,sub-071,wwa,ec,54,14.433708414689548
55,e,sub-071,wwa,ec,55,14.985535160302724
56,e,sub-071,wwa,ec,56,15.271907130635995
57,e,sub-071,wwa,ec,57,15.556036574758544
58,e,sub-071,wwa,ec,58,14.947697100064824
59,e,sub-071,wwa,ec,59,14.656153332181638
60,e,sub-071,wwa,ec,60,15.11432470625845
61,e,sub-071,wwa,ec,61,15.442807843162964
62,e,sub-071,wwa,ec,62,15.301503449582798
63,e,sub-071,wwa,ec,63,15.409237263299504
64,e,sub-071,wwa,ec,64,16.199528961571517
65,e,sub-071,wwa,ec,65,15.76698325383782
66,e,sub-071,wwa,ec,66,16.084630659339872
67,e,sub-071,wwa,ec,67,15.614626978881587
68,e,sub-071,wwa,ec,68,15.060252423927215
69,e,sub-071,wwa,ec,69,15.695035072048784
70,e,sub-071,wwa,ec,70,15.052609170667118
71,e,sub-071,wwa,ec,71,14.921667106062559
72,e,sub-071,wwa,ec,72,14.53021105579014
73,e,sub-071,wwa,ec,73,15.64252436783914
0,e,sub-071,wwa,eo,0,14.903168249858572
1,e,sub-071,wwa,eo,1,14.42197197796809
2,e,sub-071,wwa,eo,2,14.585949234750535
3,e,sub-071,wwa,eo,3,14.679768667405286
4,e,sub-071,wwa,eo,4,14.648105008112923
5,e,sub-071,wwa,eo,5,14.489119229805322
6,e,sub-071,wwa,eo,6,14.817684587107584
7,e,sub-071,wwa,eo,7,14.475948547140892
8,e,sub-071,wwa,eo,8,15.058566296961047
9,e,sub-071,wwa,eo,9,14.404666402639787
10,e,sub-071,wwa,eo,10,15.654471457031228
11,e,sub-071,wwa,eo,11,16.168888682799007
12,e,sub-071,wwa,eo,12,14.387091277104462
13,e,sub-071,wwa,eo,13,14.946332668420808
14,e,sub-071,wwa,eo,14,14.515765244453549
15,e,sub-071,wwa,eo,15,16.18687935590352
16,e,sub-071,wwa,eo,16,14.625136252780047
17,e,sub-071,wwa,eo,17,14.981449360863312
18,e,sub-071,wwa,eo,18,15.464835177721426
19,e,sub-071,wwa,eo,19,15.194002549404821
20,e,sub-071,wwa,eo,20,15.119403053539747
21,e,sub-071,wwa,eo,21,15.22837866909671
22,e,sub-071,wwa,eo,22,14.750675790314954
23,e,sub-071,wwa,eo,23,15.761223958173007
24,e,sub-071,wwa,eo,24,14.483914918107509
25,e,sub-071,wwa,eo,25,14.683945890067733
26,e,sub-071,wwa,eo,26,14.419338445466675
27,e,sub-071,wwa,eo,27,14.568884293694623
28,e,sub-071,wwa,eo,28,14.347795309710676
29,e,sub-071,wwa,eo,29,15.266091814894237
30,e,sub-071,wwa,eo,30,15.16885465871811
31,e,sub-071,wwa,eo,31,15.534547031589476
32,e,sub-071,wwa,eo,32,14.6475877618855
33,e,sub-071,wwa,eo,33,14.816685382446414
34,e,sub-071,wwa,eo,34,14.515455735691999
35,e,sub-071,wwa,eo,35,14.482212567693958
36,e,sub-071,wwa,eo,36,14.623102049368548
37,e,sub-071,wwa,eo,37,14.579216123655769
38,e,sub-071,wwa,eo,38,14.20522950075399
39,e,sub-071,wwa,eo,39,14.42836645589495
40,e,sub-071,wwa,eo,40,14.093336078992085
41,e,sub-071,wwa,eo,41,14.723424891873458
42,e,sub-071,wwa,eo,42,14.925807936771998
43,e,sub-071,wwa,eo,43,14.986268707817834
44,e,sub-071,wwa,eo,44,14.740957800360226
45,e,sub-071,wwa,eo,45,15.6598489861671
46,e,sub-071,wwa,eo,46,14.957909902668263
47,e,sub-071,wwa,eo,47,15.55010450716676
48,e,sub-071,wwa,eo,48,14.837575682129929
49,e,sub-071,wwa,eo,49,15.366472716551772
50,e,sub-071,wwa,eo,50,14.713581559446249
51,e,sub-071,wwa,eo,51,14.55090716214287
52,e,sub-071,wwa,eo,52,15.05357747261676
53,e,sub-071,wwa,eo,53,14.854834330553743
54,e,sub-071,wwa,eo,54,14.321399852430401
55,e,sub-071,wwa,eo,55,14.448133785281172
56,e,sub-071,wwa,eo,56,14.46253972057032
57,e,sub-071,wwa,eo,57,14.853935092793774
58,e,sub-071,wwa,eo,58,14.1308602135393
59,e,sub-071,wwa,eo,59,15.237311401693178
60,e,sub-071,wwa,eo,60,15.699302368714527
61,e,sub-071,wwa,eo,61,14.30723425865368
62,e,sub-071,wwa,eo,62,15.241645719695395
63,e,sub-071,wwa,eo,63,15.289656156929428
64,e,sub-071,wwa,eo,64,15.039906676671311
65,e,sub-071,wwa,eo,65,15.259466261251713
66,e,sub-071,wwa,eo,66,14.505127806872196
67,e,sub-071,wwa,eo,67,15.093587616925209
68,e,sub-071,wwa,eo,68,14.737056069259205
69,e,sub-071,wwa,eo,69,14.79227405982376
70,e,sub-071,wwa,eo,70,14.790196306751096
0,c,sub-073,wwa,ec,0,20.004318136692895
1,c,sub-073,wwa,ec,1,18.91166770647582
2,c,sub-073,wwa,ec,2,18.76737014408765
3,c,sub-073,wwa,ec,3,18.916543715947643
4,c,sub-073,wwa,ec,4,17.274507620310345
5,c,sub-073,wwa,ec,5,18.867058483107808
6,c,sub-073,wwa,ec,6,16.879316591299776
7,c,sub-073,wwa,ec,7,18.84322296090031
8,c,sub-073,wwa,ec,8,17.25890763699319
9,c,sub-073,wwa,ec,9,18.146572197982977
10,c,sub-073,wwa,ec,10,16.62499318201236
11,c,sub-073,wwa,ec,11,16.903767034974923
12,c,sub-073,wwa,ec,12,17.19166572433417
13,c,sub-073,wwa,ec,13,16.823436763050072
14,c,sub-073,wwa,ec,14,17.302573180953136
15,c,sub-073,wwa,ec,15,17.616829124439178
16,c,sub-073,wwa,ec,16,18.7543426783294
17,c,sub-073,wwa,ec,17,18.31273395846801
18,c,sub-073,wwa,ec,18,17.112838698507094
19,c,sub-073,wwa,ec,19,17.631197405119558
20,c,sub-073,wwa,ec,20,16.943501021190162
21,c,sub-073,wwa,ec,21,18.192211194976768
